1.557420000000000000e+05,6.478449883712625024e+01
1.557670000000000000e+05,6.479489816724226614e+01
1.555980000000000000e+05,6.472459869565800261e+01
1.553740000000000000e+05,6.463142069781852683e+01
1.562190000000000000e+05,6.498291805573978763e+01
1.558010000000000000e+05,6.480904125620004663e+01
1.560420000000000000e+05,6.490929079851841266e+01
1.559830000000000000e+05,6.488474837944461626e+01
1.557040000000000000e+05,6.476869185534989981e+01
1.557830000000000000e+05,6.480155373851650324e+01
1.560640000000000000e+05,6.491844220902049756e+01
1.554680000000000000e+05,6.467052217905474265e+01
1.561960000000000000e+05,6.497335067203304959e+01
1.560730000000000000e+05,6.492218596786226215e+01
1.560320000000000000e+05,6.490513106647199493e+01
1.559400000000000000e+05,6.486686153164507118e+01
1.564730000000000000e+05,6.508857524971847397e+01
1.562430000000000000e+05,6.499290141265116461e+01
1.561760000000000000e+05,6.496503120794024255e+01
1.559300000000000000e+05,6.486270179959866766e+01
1.565580000000000000e+05,6.512393297211292520e+01
1.563040000000000000e+05,6.501827577813423886e+01
1.561910000000000000e+05,6.497127080600984073e+01
1.560780000000000000e+05,6.492426583388547101e+01
1.560700000000000000e+05,6.492093804824834535e+01
1.563620000000000000e+05,6.504240222400338212e+01
1.554610000000000000e+05,6.466761036662225592e+01
1.560790000000000000e+05,6.492468180709010994e+01
1.557380000000000000e+05,6.478283494430768030e+01
1.565770000000000000e+05,6.513183646300109331e+01
1.565320000000000000e+05,6.511311766879227036e+01
1.570680000000000000e+05,6.533607930647960416e+01
1.568880000000000000e+05,6.526120412964429818e+01
1.571660000000000000e+05,6.537684468053437570e+01
1.568090000000000000e+05,6.522834224647769474e+01
1.567960000000000000e+05,6.522293459481736022e+01
1.566830000000000000e+05,6.517592962269299051e+01
1.567330000000000000e+05,6.519672828292502231e+01
2.514340000000000000e+05,1.045898067355883541e+02
1.571300000000000000e+05,6.536186964516731734e+01
1.573710000000000000e+05,6.546211918748568337e+01
1.574840000000000000e+05,6.550912415961005308e+01
1.568800000000000000e+05,6.525787634400717252e+01
1.572810000000000000e+05,6.542468159906803749e+01
1.572670000000000000e+05,6.541885797420306403e+01
1.568080000000000000e+05,6.522792627327307002e+01
1.573430000000000000e+05,6.545047193775575067e+01
1.568820000000000000e+05,6.525870829041645038e+01
1.576540000000000000e+05,6.557983960439895554e+01
1.574580000000000000e+05,6.549830885628941246e+01
1.577300000000000000e+05,6.561145356795162797e+01
1.573690000000000000e+05,6.546128724107639130e+01
1.574320000000000000e+05,6.548749355296875763e+01
1.574150000000000000e+05,6.548042200848986738e+01
1.572620000000000000e+05,6.541677810817986938e+01
1.573420000000000000e+05,6.545005596455111174e+01
1.570990000000000000e+05,6.534897447582345364e+01
1.576680000000000000e+05,6.558566322926391479e+01
1.578420000000000000e+05,6.565804256687137297e+01
1.573040000000000000e+05,6.543424898277476132e+01
1.577290000000000000e+05,6.561103759474698904e+01
1.575650000000000000e+05,6.554281798918593438e+01
1.571120000000000000e+05,6.535438212748377396e+01
1.574860000000000000e+05,6.550995610601934516e+01
1.575590000000000000e+05,6.554032214995810079e+01
1.572500000000000000e+05,6.541178642972417379e+01
1.573870000000000000e+05,6.546877475875993468e+01
1.575490000000000000e+05,6.553616241791169728e+01
1.576310000000000000e+05,6.557027222069221750e+01
1.572550000000000000e+05,6.541386629574736844e+01
1.575760000000000000e+05,6.554739369443699104e+01
1.577000000000000000e+05,6.559897437181240321e+01
1.571260000000000000e+05,6.536020575234874741e+01
1.570260000000000000e+05,6.531860843188469801e+01
2.504950000000000000e+05,1.041992078964308917e+02
1.580670000000000000e+05,6.575163653791550189e+01
1.581840000000000000e+05,6.580030540285842733e+01
1.578460000000000000e+05,6.565970645968994290e+01
1.580490000000000000e+05,6.574414902023195850e+01
1.581090000000000000e+05,6.576910741251039383e+01
1.579520000000000000e+05,6.570379961938184010e+01
1.580690000000000000e+05,6.575246848432476554e+01
1.582380000000000000e+05,6.582276795590902907e+01
1.585260000000000000e+05,6.594256823884549590e+01
1.580950000000000000e+05,6.576328378764543459e+01
1.585420000000000000e+05,6.594922381011974721e+01
1.582200000000000000e+05,6.581528043822548568e+01
1.584290000000000000e+05,6.590221883799536329e+01
1.584210000000000000e+05,6.589889105235823763e+01
2.521680000000000000e+05,1.048951310677945088e+02
1.580470000000000000e+05,6.574331707382269485e+01
1.586570000000000000e+05,6.599706072865340900e+01
1.583370000000000000e+05,6.586394930316843954e+01
1.586520000000000000e+05,6.599498086263021435e+01
1.587560000000000000e+05,6.603824207591281947e+01
1.583560000000000000e+05,6.587185279405660765e+01
1.587500000000000000e+05,6.603574623668498589e+01
1.586060000000000000e+05,6.597584609521673826e+01
2.552400000000000000e+05,1.061730007524502213e+02
2.560020000000000000e+05,1.064899723343863087e+02
1.586460000000000000e+05,6.599248502340236655e+01
1.580680000000000000e+05,6.575205251112012661e+01
1.587280000000000000e+05,6.602659482618288678e+01
2.551240000000000000e+05,1.061247478607119348e+02
1.586130000000000000e+05,6.597875790764922499e+01
1.592790000000000000e+05,6.625579606193981874e+01
1.590320000000000000e+05,6.615305068039361913e+01
1.589740000000000000e+05,6.612892423452446167e+01
2.559450000000000000e+05,1.064662618617218044e+02
2.580340000000000000e+05,1.073352298862158847e+02
1.589270000000000000e+05,6.610937349390634665e+01
1.589480000000000000e+05,6.611810893120380683e+01
2.559960000000000000e+05,1.064874764951584751e+02
1.597380000000000000e+05,6.644672776286982696e+01
2.567070000000000000e+05,1.067832334436578918e+02
6.388840000000000000e+05,2.657586248735637469e+02
1.587290000000000000e+05,6.602701079938752571e+01
1.590500000000000000e+05,6.616053819807713410e+01
1.590070000000000000e+05,6.614265135027760323e+01
1.587440000000000000e+05,6.603325039745713809e+01
1.594240000000000000e+05,6.631611217661270530e+01
1.590550000000000000e+05,6.616261806410034296e+01
1.595040000000000000e+05,6.634939003298393345e+01
1.588120000000000000e+05,6.606153657537268487e+01
1.593850000000000000e+05,6.629988922163171594e+01
1.595510000000000000e+05,6.636894077360204847e+01
2.561020000000000000e+05,1.065315696548503723e+02
1.595070000000000000e+05,6.635063795259786446e+01
1.592240000000000000e+05,6.623291753568459228e+01
2.567740000000000000e+05,1.068111036483687997e+02
1.598230000000000000e+05,6.648208548526426398e+01
1.597040000000000000e+05,6.643258467391204647e+01
1.597450000000000000e+05,6.644963957530229948e+01
1.592160000000000000e+05,6.622958975004746662e+01
1.591650000000000000e+05,6.620837511661079589e+01
1.596370000000000000e+05,6.640471446920113863e+01
1.595270000000000000e+05,6.635895741669068570e+01
1.593180000000000000e+05,6.627201901692080810e+01
1.594290000000000000e+05,6.631819204263589995e+01
1.599280000000000000e+05,6.652576267175153646e+01
1.598880000000000000e+05,6.650912374356590817e+01
1.596200000000000000e+05,6.639764292472224838e+01
1.592660000000000000e+05,6.625038841027948422e+01
1.598220000000000000e+05,6.648166951205963926e+01
2.563510000000000000e+05,1.066351469828058640e+02
1.601940000000000000e+05,6.663641154418591839e+01
1.596950000000000000e+05,6.642884091507029609e+01
2.556230000000000000e+05,1.063323184898275571e+02
1.595130000000000000e+05,6.635313379182571225e+01
1.594090000000000000e+05,6.630987257854309291e+01
2.539940000000000000e+05,1.056546981394681239e+02
2.539900000000000000e+05,1.056530342466495540e+02
1.593260000000000000e+05,6.627534680255793376e+01
2.515820000000000000e+05,1.046513707698751574e+02
2.536210000000000000e+05,1.054995401341371917e+02
1.592460000000000000e+05,6.624206894618667718e+01
1.598900000000000000e+05,6.650995568997518603e+01
2.551220000000000000e+05,1.061239159143026427e+02
1.594960000000000000e+05,6.634606224734680779e+01
6.388660000000000000e+05,2.657511373558802461e+02
0.000000000000000000e+00,0.000000000000000000e+00
